# ground truth trajectory
# file: 'livingRoom0.gt.fr'
# timestamp tx ty tz qx qy qz qw
325 -0.133574 0.106675 -2.3904 -0.0184171 -0.448524 -0.202163 0.870412
326 -0.13485 0.105525 -2.3923 -0.0177229 -0.45049 -0.201931 0.869464
327 -0.136222 0.104394 -2.39441 -0.0166718 -0.451916 -0.201724 0.868793
328 -0.137411 0.102645 -2.39618 -0.015173 -0.452982 -0.201198 0.868387
329 -0.138713 0.100847 -2.39776 -0.0136252 -0.453659 -0.200616 0.868194
330 -0.139855 0.0987685 -2.39937 -0.0116615 -0.454019 -0.199884 0.868203
331 -0.141098 0.0963521 -2.40052 -0.00963663 -0.454077 -0.199241 0.868345
332 -0.142384 0.0937245 -2.40192 -0.00787147 -0.453904 -0.198295 0.86867
333 -0.144641 0.088093 -2.40403 -0.00327397 -0.453981 -0.196268 0.86912
334 -0.145512 0.0851691 -2.40477 -0.000714379 -0.453721 -0.195286 0.869483
335 -0.146546 0.0822556 -2.40533 0.00205527 -0.453377 -0.194301 0.869881
336 -0.147455 0.0797729 -2.40576 0.00435688 -0.45284 -0.193251 0.870385
337 -0.148254 0.0776005 -2.40614 0.00667495 -0.45255 -0.191763 0.870851
338 -0.149333 0.0749776 -2.40655 0.00889862 -0.452295 -0.19001 0.871348
339 -0.150123 0.0726974 -2.40641 0.0104155 -0.452054 -0.188522 0.871779
340 -0.150941 0.0700669 -2.4064 0.0121906 -0.452031 -0.187241 0.872044
341 -0.152166 0.0670433 -2.40692 0.0141821 -0.451494 -0.185989 0.87256
342 -0.153042 0.064712 -2.40702 0.0159475 -0.450805 -0.184263 0.873251
343 -0.153766 0.0619206 -2.40716 0.0179508 -0.450317 -0.182429 0.873849
344 -0.155391 0.0563092 -2.40714 0.022221 -0.449401 -0.178303 0.875073
345 -0.156027 0.0538983 -2.4072 0.0241225 -0.448917 -0.176502 0.875636
346 -0.156932 0.0512469 -2.40733 0.0266352 -0.448521 -0.175025 0.876063
347 -0.157766 0.0482454 -2.40745 0.0288273 -0.4479 -0.174114 0.876492
348 -0.15857 0.0446441 -2.40757 0.0305824 -0.447096 -0.173801 0.876906
349 -0.159358 0.0420532 -2.4076 0.0330847 -0.446121 -0.172939 0.877481
350 -0.160067 0.0387628 -2.40749 0.0352172 -0.445269 -0.171556 0.878102
351 -0.160788 0.035743 -2.4073 0.0375373 -0.444421 -0.170116 0.878716
352 -0.161453 0.0322938 -2.40694 0.0399677 -0.443519 -0.168339 0.879406
353 -0.16193 0.0291753 -2.40648 0.0416318 -0.442715 -0.166111 0.880157
354 -0.162437 0.0262668 -2.40604 0.0424802 -0.441875 -0.163993 0.880936
355 -0.162969 0.022887 -2.40583 0.0434589 -0.440856 -0.162243 0.881723
356 -0.1634 0.0198894 -2.40521 0.0445386 -0.43963 -0.160602 0.882581
357 -0.163815 0.0173423 -2.40445 0.0460603 -0.438161 -0.158905 0.88354
358 -0.164117 0.0143552 -2.40376 0.0476541 -0.436529 -0.157202 0.884567
359 -0.164278 0.0113575 -2.40316 0.0487734 -0.434747 -0.155624 0.885662
360 -0.164427 0.00853181 -2.40218 0.0498044 -0.432809 -0.154233 0.886797
361 -0.164454 0.00595546 -2.40133 0.0515262 -0.430924 -0.152487 0.887917
362 -0.164411 0.00398946 -2.40046 0.0535849 -0.428914 -0.150812 0.889054
363 -0.164494 0.00113249 -2.39977 0.0552824 -0.426637 -0.149118 0.890331
364 -0.164402 -0.000733376 -2.39889 0.0574441 -0.424324 -0.147309 0.891599
365 -0.163642 -0.00692344 -2.39686 0.0606496 -0.419796 -0.143635 0.894126
366 -0.16316 -0.00980878 -2.39592 0.0621396 -0.417053 -0.141564 0.895637
367 -0.162287 -0.01265 -2.39413 0.0632436 -0.414314 -0.139593 0.897139
368 -0.160687 -0.019835 -2.39115 0.0648513 -0.406765 -0.13722 0.900837
369 -0.159208 -0.0230529 -2.38875 0.0658027 -0.40246 -0.135362 0.90298
370 -0.157947 -0.0255315 -2.38646 0.066138 -0.398033 -0.133689 0.905164
371 -0.156821 -0.0276492 -2.38395 0.0662596 -0.393831 -0.132133 0.90722
372 -0.155311 -0.0306153 -2.38115 0.0664184 -0.389675 -0.130712 0.909207
373 -0.153782 -0.0338132 -2.37874 0.0660921 -0.384982 -0.129471 0.911404
374 -0.152194 -0.0366287 -2.37587 0.0659755 -0.379989 -0.128099 0.913699
375 -0.150561 -0.0389452 -2.37319 0.0666703 -0.375076 -0.126128 0.91595
376 -0.148629 -0.0412216 -2.37053 0.0677006 -0.370558 -0.123768 0.918033
377 -0.146695 -0.04408 -2.36834 0.067875 -0.366207 -0.121706 0.92004
378 -0.144488 -0.0465569 -2.36588 0.0684484 -0.361664 -0.120145 0.921997
379 -0.142309 -0.0484841 -2.36349 0.0691745 -0.356945 -0.118196 0.924032
380 -0.14027 -0.0501337 -2.3616 0.0701363 -0.352461 -0.116274 0.925923
381 -0.138056 -0.051722 -2.35947 0.0703457 -0.347826 -0.114735 0.927849
382 -0.136028 -0.0533113 -2.3575 0.07112 -0.343067 -0.113148 0.929755
383 -0.133902 -0.0545604 -2.35549 0.071502 -0.338541 -0.11082 0.931663
384 -0.131389 -0.0550985 -2.35335 0.0717342 -0.334074 -0.108966 0.933475
385 -0.12913 -0.0571976 -2.35142 0.0720422 -0.329524 -0.107243 0.935266
386 -0.126338 -0.0579929 -2.34877 0.0729586 -0.324717 -0.105428 0.937081
387 -0.123383 -0.0587091 -2.34629 0.0737648 -0.319728 -0.103298 0.938969
388 -0.121151 -0.0603092 -2.3445 0.073753 -0.314799 -0.10141 0.940839
389 -0.118021 -0.0605521 -2.34138 0.0738834 -0.310265 -0.099988 0.942486
390 -0.115659 -0.06124 -2.33918 0.073928 -0.305542 -0.0983233 0.944199
391 -0.112501 -0.0609946 -2.33644 0.0734157 -0.301109 -0.0966185 0.945837
392 -0.109986 -0.061413 -2.33439 0.0725742 -0.296546 -0.0949703 0.947509
393 -0.107127 -0.0628219 -2.33248 0.0720457 -0.292093 -0.0930972 0.949117
394 -0.104349 -0.0628009 -2.33059 0.0722365 -0.287571 -0.0911288 0.950674
395 -0.101287 -0.0636103 -2.32884 0.0721651 -0.282982 -0.0896559 0.952195
396 -0.097878 -0.0650966 -2.32649 0.0719689 -0.278281 -0.0883724 0.953714
397 -0.0965633 -0.0657761 -2.32665 0.0718231 -0.272775 -0.0868521 0.955454
398 -0.093019 -0.0666935 -2.32455 0.071453 -0.26805 -0.0853359 0.956954
399 -0.0913546 -0.0659089 -2.32388 0.0713162 -0.262831 -0.0837823 0.958548
400 -0.0893648 -0.0652611 -2.32254 0.0712904 -0.257671 -0.0826766 0.960046
401 -0.08725 -0.065484 -2.32139 0.0709962 -0.25233 -0.0813072 0.961602
402 -0.0857184 -0.0637293 -2.32065 0.0709766 -0.246745 -0.0795111 0.963202
403 -0.0838621 -0.0637648 -2.32002 0.070267 -0.241481 -0.077476 0.964752
404 -0.0813501 -0.0651586 -2.31913 0.0695921 -0.236743 -0.0756335 0.966121
405 -0.079 -0.0653803 -2.31778 0.0694996 -0.231908 -0.073986 0.967427
406 -0.0760105 -0.0654411 -2.31639 0.0689226 -0.22716 -0.0719496 0.968747
407 -0.0733521 -0.0657842 -2.31538 0.0677425 -0.22253 -0.0700125 0.970046
408 -0.0700715 -0.0659833 -2.31359 0.0669096 -0.218096 -0.0687103 0.971203
409 -0.066952 -0.0653622 -2.31179 0.0662171 -0.213587 -0.0668172 0.972384
410 -0.0637829 -0.0637112 -2.31002 0.0650993 -0.209211 -0.0646522 0.973557
411 -0.0619168 -0.0635946 -2.30895 0.06386 -0.204591 -0.0627505 0.974744
412 -0.0589323 -0.0620229 -2.30697 0.063086 -0.200451 -0.0607519 0.975781
413 -0.0568922 -0.0621469 -2.30607 0.0615861 -0.195903 -0.0593488 0.976886
414 -0.0547299 -0.062721 -2.30523 0.0606513 -0.191288 -0.0581189 0.977933
415 -0.0534124 -0.0629172 -2.30465 0.0600091 -0.186342 -0.0570823 0.978988
416 -0.0510142 -0.0634706 -2.30363 0.059322 -0.181878 -0.0557971 0.979943
417 -0.0504503 -0.0623789 -2.3034 0.0590095 -0.177024 -0.0545163 0.980922
418 -0.0479345 -0.061672 -2.30234 0.0584304 -0.172848 -0.0530806 0.98178
419 -0.0462191 -0.0600936 -2.30085 0.0575549 -0.168551 -0.0514111 0.982667
420 -0.0440466 -0.0583744 -2.29924 0.0563409 -0.164717 -0.0496704 0.983477
421 -0.0424623 -0.0589697 -2.2985 0.054981 -0.160639 -0.0482039 0.984301
422 -0.0403471 -0.0579329 -2.29743 0.0540112 -0.156406 -0.0466453 0.985111
423 -0.0376039 -0.0567052 -2.29626 0.0526298 -0.152134 -0.0454223 0.985912
424 -0.0352018 -0.0565734 -2.29412 0.0514103 -0.148023 -0.0433804 0.986694
425 -0.0328403 -0.0526042 -2.29256 0.050776 -0.144195 -0.0418497 0.987359
426 -0.0298107 -0.0516074 -2.29168 0.0491304 -0.140639 -0.040358 0.988017
427 -0.0269909 -0.0514188 -2.29032 0.0478994 -0.137141 -0.0389047 0.988627
428 -0.0246158 -0.0508015 -2.28921 0.0471154 -0.133432 -0.0374764 0.989228
429 -0.0222054 -0.0532072 -2.28866 0.0465273 -0.129618 -0.0361962 0.98981
430 -0.019753 -0.0529933 -2.2883 0.0467312 -0.125513 -0.0347251 0.990382
431 -0.0171974 -0.0482049 -2.28696 0.0473163 -0.121237 -0.0328536 0.990951
432 -0.0160418 -0.0441058 -2.28517 0.0467976 -0.116743 -0.0305105 0.99159
433 -0.0133693 -0.0418961 -2.28357 0.045677 -0.11294 -0.0285274 0.992141
434 -0.0111148 -0.0384495 -2.28257 0.0447735 -0.108837 -0.0265145 0.992697
435 -0.00994229 -0.0367031 -2.28142 0.0434027 -0.104234 -0.0248111 0.993295
436 -0.00940156 -0.0359709 -2.28105 0.0420381 -0.0992363 -0.0232745 0.993903
437 -0.00930023 -0.0355754 -2.27979 0.0410954 -0.0942474 -0.0208239 0.994482
438 -0.00976872 -0.0344923 -2.27903 0.0401051 -0.0895312 -0.0186054 0.995002
439 -0.0113876 -0.0339923 -2.27868 0.0391673 -0.0842635 -0.0166353 0.995534
440 -0.0127535 -0.0333185 -2.27757 0.0381263 -0.0788662 -0.0142763 0.996054
441 -0.0221627 -0.030076 -2.27742 0.0357015 -0.0671317 -0.0097501 0.997057
442 -0.0261991 -0.0305703 -2.27761 0.0340236 -0.0616288 -0.00754884 0.997491
443 -0.028686 -0.0303993 -2.2769 0.0330694 -0.0568557 -0.00549386 0.997819
444 -0.0305274 -0.0262275 -2.27616 0.033013 -0.0528114 -0.00339394 0.998053
445 -0.0323589 -0.0241754 -2.27531 0.0326042 -0.048724 -0.00118673 0.998279
446 -0.0312991 -0.019767 -2.2737 0.0320061 -0.0453128 0.000566488 0.99846
447 -0.0304992 -0.0169308 -2.27249 0.0306358 -0.0419702 0.00180668 0.998647
448 -0.0324519 -0.0140326 -2.2703 0.0290168 -0.0379593 0.00299178 0.998853
449 -0.0316212 -0.0107546 -2.2687 0.027279 -0.0344425 0.00385077 0.999027
450 -0.0313499 -0.010021 -2.2657 0.02526 -0.031044 0.00513269 0.999186
451 -0.0311019 -0.00769663 -2.26261 0.0230861 -0.0280488 0.00657097 0.999318
452 -0.0301256 -0.00620127 -2.2594 0.0208557 -0.0254863 0.00765369 0.999428
453 -0.0297265 -0.00559258 -2.25541 0.0186302 -0.0229031 0.00855048 0.999528
454 -0.0281053 -0.00396371 -2.25154 0.0164786 -0.0206885 0.00906521 0.999609
455 -0.0270293 -0.00281 -2.24653 0.0142981 -0.0188134 0.0102493 0.999668
456 -0.0269024 -0.00577855 -2.24184 0.0118143 -0.0171745 0.0115816 0.999716
457 -0.0257926 -0.00648928 -2.2356 0.0105224 -0.0159991 0.0125876 0.999737
458 -0.0234601 -0.00661945 -2.22948 0.0089345 -0.0149967 0.0130907 0.999762
459 -0.0220337 -0.0102787 -2.22295 0.00731769 -0.0138455 0.0136849 0.999784
460 -0.0213077 -0.0100253 -2.21571 0.00676011 -0.0128124 0.014166 0.999795
461 -0.0178699 -0.0105674 -2.20803 0.00566292 -0.0120288 0.0145107 0.999806
462 -0.0173306 -0.0128002 -2.19994 0.00414991 -0.0102313 0.0152864 0.999822
463 -0.0166445 -0.0147984 -2.19082 0.00308408 -0.00879316 0.0160333 0.999828
464 -0.0126894 -0.0212362 -2.17126 0.000232477 -0.00775075 0.0169583 0.999826
465 -0.0099895 -0.0251067 -2.16088 -0.00038582 -0.00776933 0.0174437 0.999818
466 -0.00715566 -0.0260444 -2.14992 -0.000794597 -0.00771149 0.0178673 0.99981
467 -0.00520229 -0.030792 -2.13878 -0.00213219 -0.00714162 0.0185726 0.9998
468 -0.00372005 -0.0340383 -2.12722 -0.00283421 -0.00632562 0.0195534 0.999785
469 -0.00167179 -0.0391331 -2.11539 -0.00360444 -0.00569562 0.0209265 0.999758
470 -0.000226498 -0.0448954 -2.10298 -0.00451324 -0.00584589 0.022288 0.999724
471 0.00303292 -0.0510788 -2.09115 -0.00555372 -0.00686575 0.0227204 0.999703
472 0.00566125 -0.0585425 -2.07921 -0.00619525 -0.00731771 0.0225181 0.9997
473 0.00898314 -0.0647583 -2.06793 -0.00618175 -0.0082357 0.0216174 0.999713
474 0.0126817 -0.0695677 -2.05525 -0.00590319 -0.00921936 0.0203802 0.999732
475 0.0160131 -0.0722802 -2.04321 -0.00602955 -0.00935903 0.0192739 0.999752
476 0.0176229 -0.0789652 -2.03139 -0.0072965 -0.00909364 0.0185483 0.99976
477 0.0212979 -0.0862911 -2.0202 -0.00823193 -0.00942812 0.0178151 0.999763
478 0.0248144 -0.0895343 -2.00836 -0.00816853 -0.0103097 0.0167958 0.999772
479 0.0286169 -0.09431 -1.99715 -0.00935686 -0.0115546 0.015616 0.999768
480 0.029774 -0.104373 -1.98684 -0.010566 -0.0124372 0.0150289 0.999754
481 0.0336471 -0.108666 -1.97525 -0.00933949 -0.0140354 0.0133129 0.999769
482 0.0362377 -0.109292 -1.96373 -0.00843509 -0.0147941 0.0113806 0.99979
483 0.0397372 -0.110528 -1.95256 -0.00918587 -0.0153126 0.00963959 0.999794
484 0.0417883 -0.114085 -1.94138 -0.0113509 -0.0152268 0.00886014 0.99978
485 0.0448267 -0.120927 -1.93123 -0.0137702 -0.0152571 0.0088182 0.99975
486 0.0452356 -0.124943 -1.9195 -0.0148261 -0.0150739 0.00903129 0.999736
487 0.0472889 -0.127601 -1.90845 -0.0167182 -0.0154166 0.00929711 0.999698
488 0.0479469 -0.135233 -1.89784 -0.0189439 -0.0156008 0.00966848 0.999652
489 0.0483184 -0.140543 -1.88705 -0.0196665 -0.0156857 0.0100758 0.999633
490 0.0511422 -0.146664 -1.87675 -0.0199998 -0.0157306 0.0103359 0.999623
491 0.0514541 -0.151007 -1.86647 -0.0194601 -0.0146518 0.0102427 0.999651
492 0.0518994 -0.153517 -1.85554 -0.0188884 -0.0133782 0.0105078 0.999677
493 0.0521665 -0.154606 -1.8443 -0.0188539 -0.0123235 0.010592 0.99969
494 0.052829 -0.159375 -1.83314 -0.0204486 -0.0116355 0.011102 0.999662
495 0.0528779 -0.166057 -1.82264 -0.0218233 -0.0110379 0.0117509 0.999632
496 0.0527446 -0.172187 -1.81161 -0.0221675 -0.0103379 0.0125036 0.999623
497 0.0514278 -0.179 -1.80086 -0.021864 -0.00884887 0.0136533 0.999629
498 0.0505295 -0.185217 -1.78917 -0.0206867 -0.00729925 0.0149074 0.999648
499 0.049458 -0.187048 -1.77799 -0.0196557 -0.0059017 0.0159485 0.999662
500 0.0479958 -0.18997 -1.76716 -0.0205366 -0.00509055 0.0171108 0.99963
501 0.0465598 -0.194661 -1.75608 -0.0225021 -0.00458618 0.0181998 0.999571
502 0.0443611 -0.201124 -1.74527 -0.0245422 -0.00375213 0.0189534 0.999512
503 0.041739 -0.206127 -1.73437 -0.0259133 -0.00267087 0.0188346 0.999483
504 0.040154 -0.21246 -1.72372 -0.0278969 -0.000934398 0.0185533 0.999438
505 0.0382466 -0.221586 -1.71372 -0.0294149 0.000682176 0.019482 0.999377
506 0.035403 -0.226641 -1.70321 -0.0287357 0.00211229 0.0211188 0.999362
507 0.0332086 -0.231237 -1.69311 -0.028979 0.00349822 0.0229195 0.999311
508 0.0306287 -0.237836 -1.68356 -0.0294708 0.00528644 0.0254757 0.999227
509 0.0266981 -0.242387 -1.67409 -0.0289595 0.00793614 0.0274534 0.999172
510 0.0246446 -0.247179 -1.66534 -0.0293012 0.0103425 0.0292249 0.99909
511 0.0243201 -0.253703 -1.65734 -0.0296486 0.0122164 0.0314752 0.99899
512 0.0227063 -0.257907 -1.64904 -0.028666 0.0146554 0.0334273 0.998922
513 0.0213463 -0.260049 -1.64055 -0.0282107 0.0175381 0.0355419 0.998816
514 0.0210581 -0.261918 -1.63348 -0.0289201 0.0206727 0.0378282 0.998652
515 0.0210605 -0.267475 -1.62627 -0.0303616 0.0238756 0.0405721 0.99843
516 0.0213053 -0.271055 -1.61968 -0.0304971 0.0273523 0.0432864 0.998222
517 0.0214219 -0.274105 -1.6132 -0.0306788 0.0312159 0.0462004 0.997973
518 0.0233772 -0.277828 -1.6075 -0.0309492 0.0353591 0.0491484 0.997685
519 0.0245953 -0.280771 -1.60196 -0.0303128 0.0400604 0.0524867 0.997357
520 0.0265555 -0.281435 -1.59662 -0.0294205 0.0445544 0.0557156 0.997018
521 0.028069 -0.281671 -1.59143 -0.0298809 0.0493637 0.0590717 0.996585
522 0.0301771 -0.281438 -1.58691 -0.0312271 0.0538546 0.0625037 0.996101
523 0.0326369 -0.284897 -1.58275 -0.0332556 0.0581483 0.0661471 0.995559
524 0.0354207 -0.286487 -1.57884 -0.0339349 0.0623856 0.0690597 0.995082
525 0.0384171 -0.285908 -1.57513 -0.0347061 0.0669274 0.0716896 0.994574
526 0.0414107 -0.287479 -1.57165 -0.0364505 0.0717794 0.0746236 0.993957
527 0.0450757 -0.289102 -1.56866 -0.0375247 0.0759373 0.0772109 0.99341
528 0.0478594 -0.289207 -1.56569 -0.0382088 0.0803158 0.0793097 0.992874
529 0.051219 -0.290361 -1.56293 -0.0391235 0.0850984 0.0815621 0.992258
530 0.0549009 -0.290536 -1.56031 -0.0395604 0.0901934 0.084081 0.99158
531 0.0585483 -0.289882 -1.55798 -0.0403271 0.095011 0.0869052 0.990855
532 0.0624288 -0.290088 -1.55574 -0.0410686 0.0997151 0.0898802 0.990097
533 0.066439 -0.290045 -1.55349 -0.0418137 0.104341 0.0928129 0.989318
534 0.070097 -0.290461 -1.55113 -0.0426792 0.10899 0.0957608 0.988499
535 0.0737591 -0.290937 -1.54896 -0.0435143 0.113826 0.0987052 0.987627
536 0.0781792 -0.291493 -1.54667 -0.0443259 0.118961 0.101746 0.986677
537 0.0828376 -0.2924 -1.54474 -0.0451325 0.123894 0.10426 0.98577
538 0.0878725 -0.293588 -1.54308 -0.0456784 0.128428 0.106867 0.984885
539 0.0915735 -0.293895 -1.54085 -0.0454969 0.133219 0.108901 0.984034
540 0.0961127 -0.293983 -1.539 -0.0456606 0.138267 0.111058 0.983089
541 0.0998012 -0.295341 -1.53706 -0.0462659 0.143675 0.113466 0.982009
542 0.103595 -0.296048 -1.53496 -0.0464222 0.149222 0.116384 0.980833
543 0.106597 -0.296585 -1.53277 -0.0465626 0.154606 0.119214 0.979652
544 0.110831 -0.298381 -1.5306 -0.0466791 0.159654 0.12206 0.978485
545 0.116643 -0.299586 -1.52614 -0.0455188 0.169128 0.127125 0.976301
546 0.120303 -0.300422 -1.52387 -0.0457035 0.174039 0.129625 0.9751
547 0.124465 -0.30228 -1.52205 -0.0461456 0.179229 0.132426 0.973761
548 0.127927 -0.303987 -1.51983 -0.0460896 0.184403 0.135647 0.972354
549 0.133295 -0.304995 -1.51828 -0.0458899 0.189184 0.138704 0.971012
550 0.13643 -0.307425 -1.5166 -0.0458699 0.194403 0.142253 0.969468
551 0.141002 -0.309844 -1.5152 -0.044545 0.199385 0.144905 0.968124
552 0.145569 -0.309723 -1.51369 -0.0430263 0.204063 0.146486 0.966979
553 0.148782 -0.308871 -1.51162 -0.0429337 0.20949 0.14764 0.965647
554 0.154861 -0.310741 -1.51054 -0.0444256 0.214191 0.148735 0.964379
555 0.160044 -0.31372 -1.50915 -0.0453314 0.219004 0.150558 0.962972
556 0.164641 -0.315449 -1.5076 -0.0453479 0.222693 0.152223 0.961862
557 0.16989 -0.318327 -1.50604 -0.0453498 0.225803 0.154254 0.960813
558 0.175341 -0.320925 -1.50459 -0.044951 0.229126 0.156021 0.959759
559 0.179225 -0.32175 -1.50201 -0.0441999 0.233334 0.157575 0.958526
560 0.1835 -0.324069 -1.50031 -0.0442625 0.236837 0.159324 0.957374
561 0.188787 -0.327359 -1.4991 -0.0442357 0.240029 0.161221 0.956262
562 0.194938 -0.3309 -1.49848 -0.0431855 0.242463 0.162618 0.955459
563 0.199162 -0.332589 -1.49677 -0.0412273 0.24542 0.163521 0.954636
564 0.202747 -0.333568 -1.49514 -0.0396704 0.248354 0.164411 0.95379
565 0.207862 -0.336748 -1.49381 -0.0387773 0.25123 0.165456 0.952893
566 0.212561 -0.338859 -1.49274 -0.0371597 0.254385 0.166014 0.952022
567 0.21678 -0.340648 -1.49126 -0.0355466 0.257704 0.166868 0.951042
568 0.222256 -0.342132 -1.49095 -0.034311 0.26047 0.167485 0.950225
569 0.226369 -0.344914 -1.49002 -0.0333647 0.263525 0.16816 0.949296
570 0.231456 -0.347596 -1.48925 -0.0321924 0.266339 0.168473 0.948496
571 0.237288 -0.350532 -1.48959 -0.0307639 0.269059 0.1686 0.947753
572 0.241403 -0.352705 -1.48882 -0.0286182 0.272085 0.169002 0.946884
573 0.245742 -0.35582 -1.48859 -0.026408 0.274464 0.169573 0.946159
574 0.249741 -0.358634 -1.48791 -0.0239936 0.276559 0.169528 0.945621
575 0.253473 -0.362018 -1.48737 -0.0224433 0.278507 0.169417 0.945107
576 0.257288 -0.365563 -1.48696 -0.0204822 0.280408 0.169094 0.944648
577 0.260201 -0.367338 -1.48655 -0.0185691 0.282411 0.168522 0.944192
578 0.264054 -0.370927 -1.4869 -0.017837 0.284456 0.16876 0.94355
579 0.268432 -0.376693 -1.48697 -0.0158935 0.286295 0.169011 0.942984
580 0.272052 -0.381291 -1.48715 -0.0127268 0.2875 0.168812 0.9427
581 0.274545 -0.384729 -1.48711 -0.00948106 0.2888 0.168578 0.942383
582 0.277638 -0.389755 -1.48697 -0.00653611 0.290377 0.167976 0.942031
583 0.280136 -0.392656 -1.48762 -0.00290878 0.292274 0.166755 0.94168
584 0.282707 -0.394735 -1.48801 0.000168338 0.294264 0.165763 0.941239
585 0.28494 -0.397653 -1.48797 0.00265845 0.296211 0.164904 0.940776
586 0.287209 -0.400903 -1.48821 0.00526154 0.297813 0.164419 0.940344
587 0.289353 -0.403661 -1.48823 0.00827823 0.299152 0.163848 0.939996
588 0.292171 -0.406449 -1.48843 0.0112695 0.300094 0.163359 0.93975
589 0.293884 -0.408216 -1.48802 0.0141721 0.301256 0.162994 0.939402
590 0.295856 -0.410962 -1.48751 0.0166463 0.302166 0.162508 0.939154
591 0.298712 -0.413692 -1.48808 0.0192012 0.302624 0.161592 0.939115
592 0.302607 -0.417076 -1.48765 0.0251358 0.305115 0.159463 0.938533
593 0.303761 -0.417682 -1.4869 0.0278641 0.306925 0.159191 0.937912
594 0.305246 -0.419629 -1.48658 0.0298131 0.30893 0.158493 0.937312
595 0.30643 -0.421984 -1.48575 0.0318169 0.311202 0.157985 0.93658
596 0.30761 -0.424071 -1.48523 0.0343802 0.313452 0.15717 0.935876
597 0.308242 -0.425117 -1.48436 0.0372939 0.315351 0.155997 0.935322
598 0.309175 -0.426992 -1.48355 0.0396957 0.31712 0.154521 0.93487
599 0.309277 -0.428728 -1.48265 0.0424658 0.319124 0.152899 0.934333
600 0.310245 -0.43235 -1.48106 0.0471923 0.322162 0.150811 0.933403
601 0.310932 -0.432757 -1.48048 0.0492614 0.323821 0.14954 0.932926
602 0.311526 -0.433933 -1.47969 0.0509486 0.326095 0.148201 0.932257
603 0.31232 -0.435209 -1.47894 0.0519423 0.32832 0.147675 0.931504
604 0.313588 -0.439622 -1.47772 0.0540789 0.331614 0.147139 0.9303
605 0.314229 -0.441257 -1.47681 0.0555603 0.332748 0.146919 0.929842
606 0.315346 -0.442935 -1.4766 0.0570784 0.333068 0.14719 0.929593
607 0.315826 -0.44393 -1.47567 0.0582714 0.333766 0.146682 0.929349
608 0.316347 -0.445228 -1.4752 0.0596963 0.334932 0.146063 0.928936
609 0.316871 -0.447985 -1.4748 0.0607918 0.33602 0.146095 0.928467
610 0.317849 -0.450404 -1.47459 0.0618875 0.33628 0.14607 0.928305
611 0.317414 -0.452189 -1.47345 0.0633555 0.336569 0.145864 0.928133
612 0.31824 -0.454717 -1.47313 0.0645365 0.335856 0.146133 0.928268
613 0.31793 -0.456503 -1.47217 0.0660161 0.335121 0.146658 0.928347
614 0.317066 -0.459229 -1.47102 0.067705 0.334069 0.147285 0.928505
615 0.316288 -0.461133 -1.46971 0.0692782 0.332537 0.147809 0.928855
616 0.315373 -0.463109 -1.4685 0.0702375 0.330857 0.147739 0.929394
617 0.314563 -0.464993 -1.4671 0.0709543 0.329341 0.14662 0.930055
618 0.312971 -0.467818 -1.46558 0.072303 0.32794 0.145382 0.93064
619 0.311573 -0.469393 -1.46431 0.073375 0.325792 0.144099 0.93151
620 0.30952 -0.471196 -1.46236 0.0734432 0.323567 0.142723 0.932492
621 0.307631 -0.473168 -1.4601 0.0734087 0.32068 0.141272 0.933712
622 0.305989 -0.4765 -1.45813 0.0730446 0.317357 0.139389 0.935158
623 0.30491 -0.477523 -1.45637 0.0731637 0.313521 0.137904 0.936661
624 0.302592 -0.479995 -1.45414 0.072684 0.310176 0.136459 0.938023
625 0.300307 -0.483468 -1.45203 0.073083 0.306627 0.134963 0.939374
626 0.299084 -0.486904 -1.45088 0.0740424 0.302382 0.132825 0.940978
627 0.297189 -0.489378 -1.44927 0.0747882 0.298707 0.130464 0.942422
628 0.295845 -0.491544 -1.44811 0.0749289 0.29533 0.127666 0.943857
629 0.292098 -0.493076 -1.44556 0.0752903 0.292904 0.125804 0.944834
630 0.289713 -0.495401 -1.44395 0.0752822 0.289611 0.124101 0.946074
631 0.28639 -0.495511 -1.4412 0.0754537 0.286757 0.122496 0.947139
632 0.282611 -0.497074 -1.43899 0.075181 0.28392 0.121358 0.948161
633 0.279025 -0.499826 -1.43642 0.0750069 0.280942 0.120228 0.949205
634 0.275131 -0.502046 -1.43358 0.075311 0.277643 0.118891 0.95032
635 0.271599 -0.503229 -1.43126 0.0756764 0.273572 0.117414 0.951654
636 0.267353 -0.504349 -1.42832 0.0756215 0.269596 0.115969 0.952969
637 0.262294 -0.505448 -1.42485 0.0758196 0.265944 0.114638 0.95414
638 0.25777 -0.505768 -1.42161 0.0762718 0.262381 0.113281 0.955252
639 0.252917 -0.505036 -1.41803 0.0766563 0.259194 0.112167 0.956222
640 0.248115 -0.505186 -1.41486 0.076712 0.256026 0.111006 0.957206
641 0.24398 -0.507656 -1.41196 0.0768503 0.252675 0.109095 0.958305
642 0.23927 -0.508796 -1.40885 0.0769897 0.249409 0.106954 0.95939
643 0.234985 -0.508747 -1.40602 0.0771701 0.246232 0.104958 0.960416
644 0.230888 -0.510609 -1.40349 0.0771068 0.242555 0.103397 0.961525
645 0.226624 -0.51219 -1.40062 0.0771169 0.238133 0.101848 0.962794
646 0.221812 -0.51242 -1.3975 0.0769312 0.233629 0.100396 0.964064
647 0.217503 -0.514402 -1.39482 0.0758629 0.229251 0.0992576 0.965317
648 0.213152 -0.516223 -1.3921 0.0749256 0.224486 0.0982023 0.966617
